Year,113 Cause Name,Cause Name,State,Deaths,Population,Crude Rate,Age Adjusted Rate
2020,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,New Hampshire,71,1366275,5.2,3.7
2020,Anemias (D50-D64),Anemias,New Hampshire,29,1366275,2.1,1.4
2020,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,364,1366275,26.6,19.2
2020,Nutritional deficiencies (E40-E64),Nutritional deficiencies,New Hampshire,44,1366275,3.2,2.2
2020,Parkinson disease (G20-G21),Parkinson disease,New Hampshire,198,1366275,14.5,10.7
2020,Alzheimer disease (G30),Alzheimer's disease,New Hampshire,491,1366275,35.9,26.1
2020,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2814,1366275,206,146.5
2020,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,New Hampshire,138,1366275,10.1,7.2
2020,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,558,1366275,40.8,29.8
2020,Atherosclerosis (I70),Atherosclerosis,New Hampshire,22,1366275,1.6,1.2
2020,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,New Hampshire,44,1366275,3.2,2.4
2020,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,182,1366275,13.3,9.6
2020,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,656,1366275,48,33.4
2020,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Hampshire,77,1366275,5.6,4
2020,Peptic ulcer (K25-K28),Peptic ulcer,New Hampshire,21,1366275,1.5,1.1
2020,Hernia (K40-K46),Hernia,New Hampshire,14,1366275,,
2020,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Hampshire,205,1366275,15,11.9
2020,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,New Hampshire,21,1366275,1.5,1.1
2020,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,176,1366275,12.9,9.4
2020,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,New Hampshire,29,1366275,2.1,3.3
2020,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,New Hampshire,25,1366275,1.8,2
2020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,872,1366275,63.8,58.1
2020,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,234,1366275,17.1,16.4
2020,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),New Hampshire,14,1366275,,
2020,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,New Hampshire,24,1366275,1.8,1.4
2020,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,New Hampshire,27,1366275,2,1.4
2020,COVID-19 (U07.1),COVID-19,New Hampshire,779,1366275,57,40.9
2020,Tuberculosis (A16-A19),Tuberculosis,New Jersey,22,8882371,0.2,0.2
2020,Septicemia (A40-A41),Septicemia,New Jersey,2061,8882371,23.2,17.7
2020,Viral hepatitis (B15-B19),Viral hepatitis,New Jersey,58,8882371,0.7,0.5
2020,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,New Jersey,142,8882371,1.6,1.4
2020,Malignant neoplasms (C00-C97),Cancer,New Jersey,15576,8882371,175.4,133.4
2020,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,New Jersey,463,8882371,5.2,4
2020,Anemias (D50-D64),Anemias,New Jersey,209,8882371,2.4,1.8
2020,Diabetes mellitus (E10-E14),Diabetes,New Jersey,2443,8882371,27.5,21.2
2020,Nutritional deficiencies (E40-E64),Nutritional deficiencies,New Jersey,255,8882371,2.9,2.1
2020,Parkinson disease (G20-G21),Parkinson disease,New Jersey,1004,8882371,11.3,8.7
2020,Alzheimer disease (G30),Alzheimer's disease,New Jersey,2677,8882371,30.1,22.1
2020,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,19744,8882371,222.3,166.3
2020,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,New Jersey,1063,8882371,12,8.9
2020,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3725,8882371,41.9,31.8
2020,Atherosclerosis (I70),Atherosclerosis,New Jersey,156,8882371,1.8,1.3
2020,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,New Jersey,236,8882371,2.7,2.1
2020,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1638,8882371,18.4,14.1
2020,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,2945,8882371,33.2,25
2020,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,New Jersey,19,8882371,,
2020,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Jersey,666,8882371,7.5,5.7
2020,Peptic ulcer (K25-K28),Peptic ulcer,New Jersey,61,8882371,0.7,0.5
2020,Diseases of appendix (K35-K38),Diseases of appendix,New Jersey,11,8882371,,
2020,Hernia (K40-K46),Hernia,New Jersey,42,8882371,0.5,0.4
2020,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Jersey,991,8882371,11.2,9.1
2020,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,New Jersey,109,8882371,1.2,0.9
2020,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1674,8882371,18.8,14.3
2020,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,New Jersey,32,8882371,0.4,0.3
2020,Hyperplasia of prostate (N40),Hyperplasia of prostate,New Jersey,12,8882371,,
2020,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",New Jersey,35,8882371,0.4,0.5
2020,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,New Jersey,196,8882371,2.2,2.7
2020,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,New Jersey,192,8882371,2.2,2.2
2020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,4761,8882371,53.6,50.3
2020,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,679,8882371,7.6,7.1
2020,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),New Jersey,362,8882371,4.1,4.3
2020,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,New Jersey,125,8882371,1.4,1.1
2020,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,New Jersey,106,8882371,1.2,0.9
2020,COVID-19 (U07.1),COVID-19,New Jersey,16497,8882371,185.7,141.6
2020,Septicemia (A40-A41),Septicemia,New Mexico,245,2106319,11.6,9.4
2020,Viral hepatitis (B15-B19),Viral hepatitis,New Mexico,54,2106319,2.6,2.1
2020,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,New Mexico,23,2106319,1.1,1
2020,Malignant neoplasms (C00-C97),Cancer,New Mexico,3649,2106319,173.2,129.8
2020,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,New Mexico,98,2106319,4.7,3.6
2020,Anemias (D50-D64),Anemias,New Mexico,27,2106319,1.3,1.1
2020,Diabetes mellitus (E10-E14),Diabetes,New Mexico,793,2106319,37.6,29.3
2020,Nutritional deficiencies (E40-E64),Nutritional deficiencies,New Mexico,272,2106319,12.9,9.8
2020,Parkinson disease (G20-G21),Parkinson disease,New Mexico,257,2106319,12.2,9.3
2020,Alzheimer disease (G30),Alzheimer's disease,New Mexico,728,2106319,34.6,26.6
2020,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,4219,2106319,200.3,152.7
2020,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,New Mexico,167,2106319,7.9,6.1
2020,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,934,2106319,44.3,34.6
2020,Atherosclerosis (I70),Atherosclerosis,New Mexico,19,2106319,,
2020,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,New Mexico,57,2106319,2.7,2.1
2020,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,356,2106319,16.9,13.4
2020,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,1161,2106319,55.1,41.3
2020,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New Mexico,63,2106319,3,2.3
2020,Peptic ulcer (K25-K28),Peptic ulcer,New Mexico,31,2106319,1.5,1.1
2020,Hernia (K40-K46),Hernia,New Mexico,14,2106319,,
2020,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Mexico,753,2106319,35.7,33.4
2020,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,New Mexico,30,2106319,1.4,1.1
2020,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,336,2106319,16,12.3
2020,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,New Mexico,19,2106319,,
2020,Hyperplasia of prostate (N40),Hyperplasia of prostate,New Mexico,12,2106319,,
2020,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",New Mexico,10,2106319,,
2020,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,New Mexico,60,2106319,2.8,3.7
2020,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,New Mexico,77,2106319,3.7,4
2020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,1853,2106319,88,85.5
2020,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,516,2106319,24.5,24.2
2020,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),New Mexico,216,2106319,10.3,10.8
2020,"Legal intervention (Y35,Y89.0)",Legal intervention,New Mexico,16,2106319,,
2020,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,New Mexico,56,2106319,2.7,2.1
2020,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,New Mexico,17,2106319,,
2020,COVID-19 (U07.1),COVID-19,New Mexico,2841,2106319,134.9,106.2
2020,Tuberculosis (A16-A19),Tuberculosis,New York,36,19336776,0.2,0.1
2020,Septicemia (A40-A41),Septicemia,New York,1896,19336776,9.8,7.5
2020,Viral hepatitis (B15-B19),Viral hepatitis,New York,184,19336776,1,0.7
2020,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,New York,418,19336776,2.2,1.9
2020,Malignant neoplasms (C00-C97),Cancer,New York,32955,19336776,170.4,128.8
2020,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,New York,873,19336776,4.5,3.4
2020,Anemias (D50-D64),Anemias,New York,258,19336776,1.3,1
2020,Diabetes mellitus (E10-E14),Diabetes,New York,5410,19336776,28,21.2
2020,Nutritional deficiencies (E40-E64),Nutritional deficiencies,New York,349,19336776,1.8,1.3
2020,"Meningitis (G00,G03)",Meningitis,New York,29,19336776,0.1,0.1
2020,Parkinson disease (G20-G21),Parkinson disease,New York,1899,19336776,9.8,7.2
2020,Alzheimer disease (G30),Alzheimer's disease,New York,3862,19336776,20,14
2020,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,48546,19336776,251.1,183.9
2020,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,New York,3136,19336776,16.2,11.8
2020,Cerebrovascular diseases (I60-I69),Stroke,New York,6486,19336776,33.5,24.8
2020,Atherosclerosis (I70),Atherosclerosis,New York,485,19336776,2.5,1.8
2020,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,New York,402,19336776,2.1,1.6
2020,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4756,19336776,24.6,18.2
2020,Acute bronchitis and bronchiolitis (J20-J21),Acute bronchitis and bronchiolitis,New York,10,19336776,,
2020,Chronic lower respiratory diseases (J40-J47),CLRD,New York,6645,19336776,34.4,25.5
2020,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,New York,15,19336776,,
2020,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,New York,636,19336776,3.3,2.4
2020,Peptic ulcer (K25-K28),Peptic ulcer,New York,249,19336776,1.3,1
2020,Diseases of appendix (K35-K38),Diseases of appendix,New York,32,19336776,0.2,0.1
2020,Hernia (K40-K46),Hernia,New York,137,19336776,0.7,0.5
2020,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New York,1860,19336776,9.6,8
2020,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,New York,213,19336776,1.1,0.8
2020,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2651,19336776,13.7,10.1
2020,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,New York,66,19336776,0.3,0.2
2020,Hyperplasia of prostate (N40),Hyperplasia of prostate,New York,57,19336776,0.3,0.2
2020,Inflammatory diseases of female pelvic organs (N70-N76),Inflammatory diseases of female pelvic organs,New York,16,19336776,,
2020,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",New York,71,19336776,0.4,0.4
2020,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,New York,453,19336776,2.3,2.8
2020,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,New York,433,19336776,2.2,2.2
2020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,8756,19336776,45.3,41.7
2020,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1642,19336776,8.5,8
2020,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),New York,875,19336776,4.5,4.7
2020,"Legal intervention (Y35,Y89.0)",Legal intervention,New York,17,19336776,,
2020,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,New York,298,19336776,1.5,1.2
2020,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,New York,238,19336776,1.2,0.9
2020,COVID-19 (U07.1),COVID-19,New York,35736,19336776,184.8,139.1
2020,Tuberculosis (A16-A19),Tuberculosis,North Carolina,17,10600823,,
2020,Septicemia (A40-A41),Septicemia,North Carolina,1605,10600823,15.1,12.2
2020,Viral hepatitis (B15-B19),Viral hepatitis,North Carolina,121,10600823,1.1,0.9
2020,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,North Carolina,183,10600823,1.7,1.5
2020,Malignant neoplasms (C00-C97),Cancer,North Carolina,19996,10600823,188.6,148.4
2020,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,North Carolina,532,10600823,5,4.1
2020,Anemias (D50-D64),Anemias,North Carolina,206,10600823,1.9,1.6
2020,Diabetes mellitus (E10-E14),Diabetes,North Carolina,3554,10600823,33.5,26.9
2020,Nutritional deficiencies (E40-E64),Nutritional deficiencies,North Carolina,663,10600823,6.3,5.2
2020,"Meningitis (G00,G03)",Meningitis,North Carolina,14,10600823,,
2020,Parkinson disease (G20-G21),Parkinson disease,North Carolina,1251,10600823,11.8,9.8
2020,Alzheimer disease (G30),Alzheimer's disease,North Carolina,4713,10600823,44.5,37.5
2020,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,20373,10600823,192.2,156.2
2020,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,North Carolina,1239,10600823,11.7,9.5
2020,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5720,10600823,54,44.4
2020,Atherosclerosis (I70),Atherosclerosis,North Carolina,131,10600823,1.2,1
2020,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,North Carolina,277,10600823,2.6,2.1
2020,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1804,10600823,17,14
2020,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,5178,10600823,48.8,38.5
2020,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,North Carolina,13,10600823,,
2020,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,North Carolina,674,10600823,6.4,5.2
2020,Peptic ulcer (K25-K28),Peptic ulcer,North Carolina,107,10600823,1,0.8
2020,Diseases of appendix (K35-K38),Diseases of appendix,North Carolina,12,10600823,,
2020,Hernia (K40-K46),Hernia,North Carolina,56,10600823,0.5,0.4
2020,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Carolina,1652,10600823,15.6,12.9
2020,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,North Carolina,141,10600823,1.3,1.1
2020,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,2072,10600823,19.5,15.9
2020,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,North Carolina,31,10600823,0.3,0.2
2020,Hyperplasia of prostate (N40),Hyperplasia of prostate,North Carolina,10,10600823,,
2020,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",North Carolina,67,10600823,0.6,0.7
2020,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,North Carolina,432,10600823,4.1,5
2020,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,North Carolina,307,10600823,2.9,3.1
2020,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,7379,10600823,69.6,67.1
2020,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1441,10600823,13.6,13.2
2020,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),North Carolina,884,10600823,8.3,8.6
2020,"Legal intervention (Y35,Y89.0)",Legal intervention,North Carolina,24,10600823,0.2,0.2
2020,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,North Carolina,187,10600823,1.8,1.5
2020,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,North Carolina,131,10600823,1.2,1
2020,COVID-19 (U07.1),COVID-19,North Carolina,7892,10600823,74.4,60.4
2020,Septicemia (A40-A41),Septicemia,North Dakota,92,765309,12,9.8
2020,Malignant neoplasms (C00-C97),Cancer,North Dakota,1308,765309,170.9,139.5
2020,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,North Dakota,39,765309,5.1,4.3
2020,Anemias (D50-D64),Anemias,North Dakota,22,765309,2.9,2.2
2020,Diabetes mellitus (E10-E14),Diabetes,North Dakota,225,765309,29.4,24.3
2020,Nutritional deficiencies (E40-E64),Nutritional deficiencies,North Dakota,21,765309,2.7,2.1
2020,Parkinson disease (G20-G21),Parkinson disease,North Dakota,96,765309,12.5,10.1
2020,Alzheimer disease (G30),Alzheimer's disease,North Dakota,426,765309,55.7,39.7
2020,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1449,765309,189.3,147.3
